     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
  10000000,     97867,         0,   175.8,custom_sampler,bea3b01a9a075ababa2bcf12436690d8f3a5ea896c5336d11ed33e55f8feee29,"{""decoder"":""Pymatching"",""decoder_args"":{},""experiment"":""SurfaceCodeStability"",""experiment_args"":{""basis"":""Z"",""distance"":6,""rounds"":5},""marginalized_detector_error_model"":true,""noise_model"":""StormModel"",""noise_model_args"":{""gate_noise"":{""after_clifford_depolarization"":0.001,""after_identity_depolarization"":0.001,""before_measure_flip_probability"":0.001},""model_params"":{""a"":0.0002949322892381268,""b"":0.220904284639357,""emissions"":[[1.0,0.0,0.0,0.0],[0.25,0.25,0.25,0.25]]},""noisy_qubit_types"":""all""}}",
  10000000,    151019,         0,   178.9,custom_sampler,270143872dbef93e8652ecef3674374560cd0bf60a264d1093c7fd837e37bab3,"{""decoder"":""Pymatching"",""decoder_args"":{},""experiment"":""SurfaceCodeStability"",""experiment_args"":{""basis"":""Z"",""distance"":6,""rounds"":5},""marginalized_detector_error_model"":true,""noise_model"":""StormModel"",""noise_model_args"":{""gate_noise"":{""after_clifford_depolarization"":0.001,""after_identity_depolarization"":0.001,""before_measure_flip_probability"":0.001},""model_params"":{""a"":4.677874083683993e-05,""b"":0.03503727688679311,""emissions"":[[1.0,0.0,0.0,0.0],[0.25,0.25,0.25,0.25]]},""noisy_qubit_types"":""all""}}",
  10010000,    136762,         0,   181.5,custom_sampler,59f2bec3da1ca73baa59777a8cc8117c9705f2174632ab32cd588f948bf70658,"{""decoder"":""Pymatching"",""decoder_args"":{},""experiment"":""SurfaceCodeStability"",""experiment_args"":{""basis"":""Z"",""distance"":6,""rounds"":5},""marginalized_detector_error_model"":true,""noise_model"":""StormModel"",""noise_model_args"":{""gate_noise"":{""after_clifford_depolarization"":0.001,""after_identity_depolarization"":0.001,""before_measure_flip_probability"":0.001},""model_params"":{""a"":0.00010660744716090228,""b"":0.07984897792351581,""emissions"":[[1.0,0.0,0.0,0.0],[0.25,0.25,0.25,0.25]]},""noisy_qubit_types"":""all""}}",
  10000000,    125797,         0,   180.4,custom_sampler,1e6d2894417af5e22f4610732a34de1b46ad43f6daf7d6a68c473262d2a4c820,"{""decoder"":""Pymatching"",""decoder_args"":{},""experiment"":""SurfaceCodeStability"",""experiment_args"":{""basis"":""Z"",""distance"":6,""rounds"":5},""marginalized_detector_error_model"":true,""noise_model"":""StormModel"",""noise_model_args"":{""gate_noise"":{""after_clifford_depolarization"":0.001,""after_identity_depolarization"":0.001,""before_measure_flip_probability"":0.001},""model_params"":{""a"":0.00015667079655387289,""b"":0.1173464266188508,""emissions"":[[1.0,0.0,0.0,0.0],[0.25,0.25,0.25,0.25]]},""noisy_qubit_types"":""all""}}",
  10010000,     69886,         0,   352.5,custom_sampler,8fd1432bc627080b1b47bd71294f908cbb637ac330373cc0938c38ea9d25879d,"{""decoder"":""Pymatching"",""decoder_args"":{},""experiment"":""SurfaceCodeStability"",""experiment_args"":{""basis"":""Z"",""distance"":6,""rounds"":10},""marginalized_detector_error_model"":true,""noise_model"":""StormModel"",""noise_model_args"":{""gate_noise"":{""after_clifford_depolarization"":0.001,""after_identity_depolarization"":0.001,""before_measure_flip_probability"":0.001},""model_params"":{""a"":0.00020469103347918116,""b"":0.1533135840759067,""emissions"":[[1.0,0.0,0.0,0.0],[0.25,0.25,0.25,0.25]]},""noisy_qubit_types"":""all""}}",
  10010000,     85610,         0,   429.5,custom_sampler,237f2402057376970546b4f56c77bff1a990a6a5236980d42b57fe9571e20ae8,"{""decoder"":""Pymatching"",""decoder_args"":{},""experiment"":""SurfaceCodeStability"",""experiment_args"":{""basis"":""Z"",""distance"":6,""rounds"":10},""marginalized_detector_error_model"":true,""noise_model"":""StormModel"",""noise_model_args"":{""gate_noise"":{""after_clifford_depolarization"":0.001,""after_identity_depolarization"":0.001,""before_measure_flip_probability"":0.001},""model_params"":{""a"":0.00015667079655387289,""b"":0.1173464266188508,""emissions"":[[1.0,0.0,0.0,0.0],[0.25,0.25,0.25,0.25]]},""noisy_qubit_types"":""all""}}",
  10000000,    132684,         0,   397.3,custom_sampler,2a6186eb65bbe57183bd5b2760b06160ee0359ebc31d864159397c3f2d9b7cff,"{""decoder"":""Pymatching"",""decoder_args"":{},""experiment"":""SurfaceCodeStability"",""experiment_args"":{""basis"":""Z"",""distance"":6,""rounds"":10},""marginalized_detector_error_model"":true,""noise_model"":""StormModel"",""noise_model_args"":{""gate_noise"":{""after_clifford_depolarization"":0.001,""after_identity_depolarization"":0.001,""before_measure_flip_probability"":0.001},""model_params"":{""a"":4.677874083683993e-05,""b"":0.03503727688679311,""emissions"":[[1.0,0.0,0.0,0.0],[0.25,0.25,0.25,0.25]]},""noisy_qubit_types"":""all""}}",
  10000000,    143580,         0,   175.4,custom_sampler,5f05801cf3f320444bf4883d65dee8d2ce79b3376362fb7cd2e1688a350e3174,"{""decoder"":""Pymatching"",""decoder_args"":{},""experiment"":""SurfaceCodeStability"",""experiment_args"":{""basis"":""Z"",""distance"":6,""rounds"":5},""marginalized_detector_error_model"":true,""noise_model"":""StormModel"",""noise_model_args"":{""gate_noise"":{""after_clifford_depolarization"":0.001,""after_identity_depolarization"":0.001,""before_measure_flip_probability"":0.001},""model_params"":{""a"":8.07825829153656e-05,""b"":0.06050615460360883,""emissions"":[[1.0,0.0,0.0,0.0],[0.25,0.25,0.25,0.25]]},""noisy_qubit_types"":""all""}}",
  10000000,    147830,         0,   144.8,custom_sampler,d2c5e584539f41204327c9c8f8027b5f2f38da242be2d05637923ebb0ec7dcfb,"{""decoder"":""Pymatching"",""decoder_args"":{},""experiment"":""SurfaceCodeStability"",""experiment_args"":{""basis"":""Z"",""distance"":6,""rounds"":5},""marginalized_detector_error_model"":true,""noise_model"":""StormModel"",""noise_model_args"":{""gate_noise"":{""after_clifford_depolarization"":0.001,""after_identity_depolarization"":0.001,""before_measure_flip_probability"":0.001},""model_params"":{""a"":6.502743399904798e-05,""b"":0.04870554806528694,""emissions"":[[1.0,0.0,0.0,0.0],[0.25,0.25,0.25,0.25]]},""noisy_qubit_types"":""all""}}",
  10000000,     60255,         0,   176.5,custom_sampler,1480ab234ca8913ef9fd853b9994bbf3b9165a40af70acff253c5c1753825ef9,"{""decoder"":""Pymatching"",""decoder_args"":{},""experiment"":""SurfaceCodeStability"",""experiment_args"":{""basis"":""Z"",""distance"":6,""rounds"":5},""marginalized_detector_error_model"":true,""noise_model"":""StormModel"",""noise_model_args"":{""gate_noise"":{""after_clifford_depolarization"":0.001,""after_identity_depolarization"":0.001,""before_measure_flip_probability"":0.001},""model_params"":{""a"":0.000524625787049822,""b"":0.39294471450031676,""emissions"":[[1.0,0.0,0.0,0.0],[0.25,0.25,0.25,0.25]]},""noisy_qubit_types"":""all""}}",
